EGO,PSO,DE,GA,EGO_time,PSO_time,DE_time,GA_time
32.843454443093975,376.11803003186793,242.11163824660468,65.47198540383606,0.18546485900878906,0.09629988670349121,0.17451906204223633,0.07964086532592773
34.769532267580665,142.93309523293993,273.61987818129325,66.5265990480419,0.1858501434326172,0.09935808181762695,0.18697595596313477,0.07911992073059082
47.699698008048635,129.86064337592566,213.84075076538502,45.734248898852606,0.1895279884338379,0.09897685050964355,0.18408870697021484,0.0790553092956543
50.87066453126833,409.6542286856825,249.6981507063362,70.34098124441405,0.1696608066558838,0.0921170711517334,0.17762517929077148,0.07669925689697266
28.56403895108444,289.4781283453116,186.22978233029409,60.036490846094495,0.16915392875671387,0.09062981605529785,0.1748180389404297,0.07531976699829102
39.811276848773254,328.0835967196404,235.4691194307796,60.570464976982976,0.16835927963256836,0.09456372261047363,0.1801280975341797,0.0845482349395752
71.9238460107937,283.5404741554094,225.33857609893624,43.05729485881778,0.16855287551879883,0.08980464935302734,0.1745619773864746,0.07984423637390137
41.29039570199717,253.1189977870153,235.5414530382165,44.29678548445994,0.17470383644104004,0.09346628189086914,0.17534995079040527,0.07735300064086914
47.26688883069804,285.87819147665783,243.25268350525718,51.59095539560629,0.16969084739685059,0.09398484230041504,0.17478299140930176,0.07632803916931152
45.41944167952926,390.7150698249328,250.17341474965104,78.13865822134342,0.16429495811462402,0.08922910690307617,0.16988015174865723,0.07513308525085449
41.01142095273891,375.19643533632666,231.0153651045564,64.27791960092448,0.16390562057495117,0.08951306343078613,0.17061233520507812,0.0757911205291748
50.16822762616938,195.04239978273228,274.22839992676506,37.61445073727492,0.16320323944091797,0.08974695205688477,0.17032480239868164,0.07566595077514648
69.68635893991669,238.25137443904333,226.54808897668647,24.82116694833212,0.1656801700592041,0.10437583923339844,0.20439600944519043,0.08135104179382324
57.93117334893336,289.39789019765044,229.91702896736768,65.31841207205272,0.17391204833984375,0.10516786575317383,0.17995500564575195,0.07816314697265625
52.994034282352,236.10989788152594,221.33652317509478,27.650659341515638,0.1712329387664795,0.09607720375061035,0.18715906143188477,0.08298683166503906
45.861531764302235,230.70334824537161,271.549803243245,72.14232237600739,0.2164452075958252,0.1013031005859375,0.18852686882019043,0.08463621139526367
45.67378097913686,235.46833615248548,239.9503558170813,42.23537380651222,0.20652222633361816,0.12428593635559082,0.21454882621765137,0.08193683624267578
47.313086543177064,218.53419369788645,224.74992071651985,65.00748015948108,0.19533205032348633,0.1122441291809082,0.24704885482788086,0.10759782791137695
47.23724945862904,428.54212528660304,213.4588115172601,47.5985922772915,0.24647283554077148,0.1192779541015625,0.19636106491088867,0.0885629653930664
36.92367544293658,307.3694360365407,191.51912414206745,78.37800024439755,0.21187210083007812,0.09809494018554688,0.20073890686035156,0.08344197273254395
