EGO,PSO,DE,GA,EGO_time,PSO_time,DE_time,GA_time
0.18883170844503333,1305653333.3288784,4.52189863519557,21618961.209864695,0.13120603561401367,0.05867791175842285,0.1085667610168457,0.04398012161254883
0.2538002985900894,738275846.4224867,2.167948458247902,108423952.85632518,0.12964296340942383,0.058283090591430664,0.10653114318847656,0.043463945388793945
0.17359063455256757,5905611913.326375,1.6029049749926991,23705400.290171362,0.12929201126098633,0.05855298042297363,0.10625290870666504,0.04389619827270508
0.1383543867251567,1027293309.0397838,1.7242730092359815,36963901.4473404,0.1295177936553955,0.05826210975646973,0.10661506652832031,0.04388022422790527
0.15562994874477698,797767610.3843371,1.6704925284203522,257131431.12931037,0.12981390953063965,0.05850720405578613,0.10637307167053223,0.043820858001708984
0.22096147666943228,1520862033.5003927,1.459872015648596,358627307.7435019,0.12988996505737305,0.05844712257385254,0.10662102699279785,0.04389309883117676
0.20745680285805387,1302730315.0042675,4.143614127732719,41407620.62517076,0.13071703910827637,0.05844879150390625,0.10748815536499023,0.04394698143005371
0.21632754927233638,1615505509.1138082,1.612145696047841,38034328.73826433,0.12942194938659668,0.05873703956604004,0.10703825950622559,0.044206857681274414
0.08095134796245079,961690907.1038892,1.9175968513887636,102278939.3070881,0.1308579444885254,0.058670997619628906,0.10677099227905273,0.043766021728515625
0.18889445088576046,3109559614.185082,3.6114955150397083,157468432.77586955,0.12938904762268066,0.058402061462402344,0.10745692253112793,0.04375028610229492
0.18902915866968117,1980345761.8277736,2.093346295009635,42966834.48374162,0.13003802299499512,0.05836009979248047,0.10681605339050293,0.0437469482421875
0.18350800319733324,740126083.1229352,1.9453119035496926,41718282.0430854,0.1298079490661621,0.05849289894104004,0.10659909248352051,0.043862104415893555
0.13413673108433788,235785903.46740142,4.331059092309406,54994859.7703862,0.12970519065856934,0.05829787254333496,0.10721087455749512,0.04378700256347656
0.10763309509226227,3131656532.261822,3.3775684169634124,35110798.913134694,0.12971210479736328,0.05832505226135254,0.10614490509033203,0.043565988540649414
0.1723618613557626,1819405980.8810704,5.843262980709263,292121188.11234534,0.12929797172546387,0.05820894241333008,0.10645198822021484,0.04364800453186035
0.1458324961577967,3759451528.2343044,2.5669696605951624,386738103.1387138,0.12922120094299316,0.05847501754760742,0.10720586776733398,0.04385519027709961
0.20835796207854793,1015879896.9769267,6.810263396517449,76294615.55083999,0.13120794296264648,0.05861210823059082,0.10660076141357422,0.04365420341491699
0.2316132867733612,104728224.28795002,8.464987028818335,156578495.78519925,0.12990927696228027,0.05814766883850098,0.10619330406188965,0.0437321662902832
0.1986892767442047,3303443432.2458444,3.1084617286531855,50416699.160313435,0.12905406951904297,0.058371782302856445,0.10696601867675781,0.04365420341491699
0.2203527550520634,435900911.71450263,4.0573197382590855,135454741.2514495,0.12889409065246582,0.058432817459106445,0.106597900390625,0.04368710517883301
