EGO,PSO,DE,GA,EGO_time,PSO_time,DE_time,GA_time
185402.30878422313,11584882520.009117,2172625.995722625,1058810037.5022641,0.1699671745300293,0.0998070240020752,0.18398189544677734,0.08234095573425293
181144.73342685978,3946788757.9780946,2128070.0761395455,5261986596.079287,0.1701350212097168,0.09945487976074219,0.18393206596374512,0.08239507675170898
212303.27949377382,5873742990.798008,2351771.122403941,5069735274.963096,0.16902923583984375,0.09896397590637207,0.18248701095581055,0.0821077823638916
193726.89563986746,7802081505.704876,3105124.2407586602,2325250601.516952,0.16941022872924805,0.09905099868774414,0.18303298950195312,0.08177995681762695
190884.38881836564,5881961092.005439,2306868.537716269,2688078216.7713375,0.16977190971374512,0.09947395324707031,0.18349504470825195,0.08231496810913086
268302.0945036932,5260509860.416683,2495208.9288511463,5008369856.089289,0.16979694366455078,0.09907031059265137,0.18314599990844727,0.08208894729614258
165567.7473513111,5588912877.577942,2845804.7308110935,3068374960.919224,0.1692030429840088,0.09938287734985352,0.18295884132385254,0.08218717575073242
243705.1387140018,2850290282.4141498,2737314.5720868944,2013053874.8816597,0.17035412788391113,0.10036373138427734,0.18375921249389648,0.08220911026000977
224768.27558692577,7358285685.956843,3250200.3658175105,2472601010.7454443,0.17116999626159668,0.09975790977478027,0.18218493461608887,0.08166313171386719
213531.6266319779,7341497867.2726965,2959394.436245616,3830889599.129834,0.16948294639587402,0.09983634948730469,0.1826019287109375,0.08213090896606445
213989.7911015118,3021494267.7736616,2026598.3837398854,2094901893.5285416,0.16975903511047363,0.09951305389404297,0.18268704414367676,0.08170700073242188
196973.03787463155,5365704889.316519,2850436.625010238,3526492129.449083,0.1693859100341797,0.09902572631835938,0.18216204643249512,0.08213090896606445
247297.59712366128,5339870064.719669,2616336.9102252484,3675614439.0445495,0.16965603828430176,0.09940624237060547,0.18254375457763672,0.08215618133544922
197969.05059607467,7062361777.212976,2299590.5455074552,1955707690.3138194,0.16968011856079102,0.09937214851379395,0.1827070713043213,0.08159589767456055
181886.37369039978,8368426061.882919,3053194.260557159,2206165903.7253895,0.16891908645629883,0.09891891479492188,0.18208003044128418,0.08231186866760254
111395.66077133511,6439162608.639198,2811726.1580728404,4859614477.469749,0.16977810859680176,0.0992739200592041,0.18239593505859375,0.08253908157348633
258917.37142143302,6192251968.025544,1815923.621313497,1349483992.5908155,0.1695859432220459,0.09910726547241211,0.18274474143981934,0.0827481746673584
184347.43268480935,5604555584.925338,3301125.8898101766,2781141065.1259766,0.16888189315795898,0.0988919734954834,0.18236088752746582,0.08217406272888184
241666.34107421225,7258088649.446638,2235413.3821435906,1900367186.09669,0.16915106773376465,0.09904289245605469,0.182420015335083,0.08228111267089844
210656.35142578743,6991590811.774775,2882979.562028075,593670548.8490622,0.1692209243774414,0.09929609298706055,0.18296194076538086,0.08206510543823242
