EGO,PSO,DE,GA
0.6241955311734171,8.231217945964826,0.02043077058384357,3.5891282233802326
0.6569131654093003,8.026332987735584,0.01416062823009101,4.337331854785393
0.5856057983531042,7.418076950810027,0.010354163120702697,2.834491883506104
0.666601868430075,8.162042300262696,0.010125945478119736,2.6801204948924746
0.6949530281357181,7.789621534343315,0.017308649604317328,2.71680152320813
0.6577157125451412,7.234210398933273,0.015539853377394497,3.715927754689933
0.7448789591605416,7.6306039645903265,0.01873734791386683,3.7780395278058063
0.7682407704242356,5.667637244955916,0.01627398620411613,3.0066043098695485
0.7361647408068532,8.989236218057979,0.018157655236010317,3.3716636327156313
0.6109979557296623,7.941645291042972,0.014476716723824001,3.2008861477073975
0.6455772652332681,6.712494332136831,0.015669273121528438,3.7939827092756073
0.6938767576314828,8.519581584775109,0.017600642958900625,4.066488085329887
0.6111999385912275,7.151530822619685,0.016369425277627858,3.3787137331534507
0.6402375794877604,7.709805453864156,0.016482695328438712,2.5803332708824454
0.712270003595219,8.291131265917752,0.01291616354855707,3.8782440680439376
0.7122350361219287,7.254086979770159,0.016150237505951015,3.126985858467276
0.5993862912040311,7.213172621821563,0.021791401320765846,3.4278201525400935
0.6691677910250147,6.509685971351498,0.008791834027384926,2.790860064028607
0.755517862181446,8.491128331648014,0.012709824744551401,3.901317939019791
0.7108437648147441,9.05970485615455,0.017409333025167673,4.347871669975039
0.7909151387251225,8.62285019127572,0.011752876272190793,3.54062947777495
0.724890240074505,6.881885604967646,0.012721754238900207,2.9151820223448586
0.5429588370260388,7.194199107818962,0.012629489287413254,3.4394062313619043
0.749155494049639,6.8249603966437515,0.015191785046547057,2.36723042857933
0.7342021757791604,7.784203650759313,0.008003003802020903,3.079083748905813
0.6337787024551607,7.308684515017514,0.009873853788523679,2.9060537373828557
0.7003210768777071,7.330875400420107,0.014419968880780676,2.8666431217332833
0.6796207574611839,6.8875983266575,0.01394173933243481,4.009713321337951
0.7328405251708117,8.109213008305362,0.010950767504109837,3.0727310797481278
0.6608558978915906,5.793336876689814,0.015836501997455787,5.5695656577304895
