EGO,PSO,DE,GA
4.640850665459361,75.38536706756042,104.64820013666252,5.5300511066790365
9.03012148869552,100.96905321222745,87.64270689105673,21.37758423816862
13.525722166632635,52.72460940339952,98.24213956001542,14.167068650110634
13.680325687233777,40.70034657088368,94.18092955026323,4.845367200273501
10.149147707921228,55.65735634843296,115.54580960771534,5.510801115824399
18.661303203354844,87.0014431806132,105.65957767586809,4.601019644723806
7.935880840665594,84.8904104376557,82.62109245724673,10.01949618205433
15.363513024845691,111.15101795580759,85.09672803793737,7.613672890877069
6.1219732747608875,54.08487847696767,83.13004718244153,4.922007363326894
8.98297827601312,47.74902995020618,119.01415623712096,8.925278997827153
4.5780214407382465,34.099156142200364,81.4648318959592,3.5709105301678377
13.723769440584418,168.46533767174267,80.85871802565416,7.575976201072713
8.701875819534273,105.36846179332375,113.91727691332322,3.054581607334194
13.608863427302607,85.46081157641547,75.48047103483417,20.985171619316535
4.557097007457589,87.72224988286533,104.85710695165969,16.771215750732225
12.018285776577029,71.78614110263695,89.53207420170182,10.858867366201194
8.014215836192696,117.09791544566329,98.98984626013907,5.227927671822412
17.546368321488185,72.29292843524935,88.36594109362137,3.081189990974203
7.043545291235355,120.30842416199981,107.6795091982787,22.470481438362345
8.860491067319277,200.29764610050665,109.9039964948737,11.446508629866095
10.944130071828253,120.43911721164551,103.18736046427446,4.2415718041014205
8.134259794581858,123.34919499053898,95.21501664352694,2.0039917589120004
4.290335708238651,102.88071776789444,86.56883975584924,10.614490958282756
9.430081722462127,127.96661825326487,81.92060820405482,12.279180560430655
12.422055087878027,108.8218974945561,95.40108135202861,4.834881539116012
7.1040089009295215,67.45843677245547,102.09630411955521,5.812635779119696
16.72013814219023,156.29033556394873,103.85340338383594,10.9299570682561
21.217670840263352,162.0919536148257,87.01878254920018,3.2444344507957386
11.57958708977699,20.622632349302826,95.62403301529288,10.05866465822839
5.402608017107608,53.721485890510884,107.10309021680034,10.766994817992897
