EGO,PSO,DE,GA
0.012986373183554778,1.0290979151412953,2.7209223107615976e-05,0.00818380223032722
0.014770437038149842,1.0313665394747862,0.00011161901035794397,0.008933964229977387
0.006841032602986075,1.0186682954786346,1.4304734692660581e-05,0.009380715189593158
0.011341051113029299,1.0116336252296572,8.606516561771027e-05,0.009783429102188879
0.011093266695643034,0.6176250390021394,7.070350963589433e-05,0.008667148515453582
0.011139346512813786,1.0075149685023863,1.8016719260827152e-05,0.007966946395271068
0.012159145131536597,0.675987809066245,0.00012067071985522038,0.011048787574448715
0.015528656797541007,0.8435994283227976,2.972405310386339e-05,0.010422475936544218
0.011630129066805939,1.0264113439821554,3.6475927867929414e-05,0.007311350829227736
0.010517358681436884,1.0346600102090269,0.00012472393515650104,0.010557739737246719
0.013232898719106156,1.020611651550769,1.5312605632256115e-05,0.009292302440314426
0.011453755981894576,0.9897711817299957,3.783438354376667e-05,0.009013044395680514
0.013119179939994785,1.0036195536343968,1.7196031873667472e-05,0.009554026082911893
0.01327492377272188,0.9863079026794471,1.75246103905069e-05,0.008960946696813799
0.012594655825170387,0.9606918820175935,3.1425963113562716e-05,0.010453428274739385
0.013370448931817824,0.8661745376921333,1.3858112365428e-05,0.009026950793957766
0.011477511643708471,0.9812104153227684,7.487451133514345e-05,0.008259809592198075
0.013570883748601381,1.0067012972197955,2.3215667919962435e-05,0.009241270801737311
0.012971157350946005,0.5892642480906116,5.313217319935504e-05,0.007176467748754578
0.010120096185450844,0.9852712504513083,2.165808798548774e-05,0.008816491018832195
0.009808176908973842,1.0132886261734482,2.5565114425973867e-05,0.008726408287648368
0.013056506263797063,0.9449436809764767,4.362258983914291e-05,0.006465651051105414
0.01221162042007351,0.9502944286562587,5.302055180478327e-05,0.009366503701211837
0.012918308044639004,0.9585682571331463,0.004656034256069752,0.009393421229952237
0.01215755730477075,1.0005367455999763,0.00011610042151211086,0.010673170133832621
0.01206266711576165,1.0031369062785764,3.0308683464430608e-05,0.00831515024404672
0.01065744306591665,1.0085505200411768,1.626486140460237e-05,0.008928937298436024
0.010397822134797563,1.0322734176760637,9.671251073750664e-05,0.009853789402463287
0.013150793585651854,0.9931879278710637,3.662687295169498e-05,0.008402258870811252
0.014533609729222241,1.000872044250843,2.6227841071313485e-05,0.007360865183902443
