EGO,PSO,DE,GA,EGO_time,PSO_time,DE_time,GA_time
0.0,108470.0,20.0,44098.0,0.12141990661621094,0.04750800132751465,0.08747386932373047,0.035188913345336914
0.0,104810.0,32.0,50944.0,0.12033581733703613,0.047541141510009766,0.08654594421386719,0.035178184509277344
0.0,89337.0,21.0,45164.0,0.11967921257019043,0.04746222496032715,0.08667182922363281,0.03552818298339844
0.0,92067.0,23.0,24175.0,0.12023591995239258,0.04733705520629883,0.08664107322692871,0.03570103645324707
0.0,112939.0,16.0,53824.0,0.12035012245178223,0.04743504524230957,0.08632588386535645,0.035130977630615234
0.0,89389.0,27.0,40869.0,0.1209111213684082,0.04753279685974121,0.08646011352539062,0.035176992416381836
0.0,64192.0,14.0,54055.0,0.11972188949584961,0.04750800132751465,0.08672118186950684,0.03535103797912598
0.0,105903.0,19.0,49108.0,0.11976385116577148,0.04704475402832031,0.0858612060546875,0.034909963607788086
0.0,81614.0,28.0,41412.0,0.11906695365905762,0.047074079513549805,0.08648180961608887,0.035242319107055664
0.0,101780.0,29.0,26636.0,0.11997008323669434,0.04724597930908203,0.08599090576171875,0.0350642204284668
0.0,111260.0,18.0,45156.0,0.12013888359069824,0.047299861907958984,0.08623623847961426,0.035179853439331055
0.0,51375.0,26.0,54780.0,0.12004923820495605,0.047553062438964844,0.0861520767211914,0.035119056701660156
0.0,129118.0,22.0,28195.0,0.12001490592956543,0.04706311225891113,0.08635282516479492,0.03513908386230469
0.0,110737.0,21.0,51796.0,0.12020707130432129,0.04700303077697754,0.08652019500732422,0.03490567207336426
0.0,75112.0,22.0,56010.0,0.11977314949035645,0.04734396934509277,0.08629608154296875,0.03510308265686035
0.0,107800.0,15.0,25026.0,0.11978340148925781,0.04723191261291504,0.08623790740966797,0.034811973571777344
0.0,93490.0,26.0,26868.0,0.1195981502532959,0.04708409309387207,0.08608102798461914,0.035005807876586914
0.0,107670.0,33.0,46637.0,0.11979484558105469,0.04708099365234375,0.08569908142089844,0.03506803512573242
0.0,85864.0,25.0,39299.0,0.11963295936584473,0.04723620414733887,0.08594775199890137,0.03523612022399902
0.0,77424.0,23.0,44993.0,0.12049221992492676,0.04737687110900879,0.08754897117614746,0.03564620018005371
