EGO,PSO,DE,GA
0.2216353942627941,136.75135566945363,0.00041747507627847794,0.14747267235264047
0.23258227916851773,132.61932435312752,0.0003645923767052854,0.1609883179011772
0.21132682422512336,83.88894545396504,0.000530399229998124,0.1642058005471736
0.2057367784727455,68.77901630929378,0.00024138068870074972,0.119380917355825
0.20018689027237993,96.58166717141748,0.00036285948408320195,0.1507519701870376
0.2317702328178483,113.04050207752245,0.00026367340881460974,0.14021629462827995
0.24181302692147555,166.5763593374235,0.00023236863645377612,0.1506462045795577
0.23702953196165424,119.2926437042418,0.0004217593676097174,0.17335046495892578
0.1993708938215278,52.76144222927477,0.00036832221985308764,0.16459736840854788
0.23839033737657803,91.65767591701203,0.00029065591948286817,0.1831570419942761
0.1672005263324078,98.72291248851518,0.00037088531904904917,0.14558244965274234
0.19370514338212158,75.48509317930026,0.00023292666545391937,0.13428434573910464
0.2729814126144306,28.044246341806797,0.0002753961356302798,0.14936156429439132
0.1339869767127615,78.61541112517985,0.0002533826069806224,0.16851424184506955
0.21972278440592705,53.282825805971726,0.00017669714223447706,0.171436544695938
0.23813493164157612,90.14979135972938,0.00022776421162967977,0.181124865960562
0.22173415017440973,48.87901663431955,0.000143845630297684,0.1621845429645281
0.1880767229468605,76.77792804602261,0.00032476437026822977,0.17115665706770017
0.17271362240232896,94.9319031383288,0.0006032701406981721,0.17036783878456463
0.23361861750588536,82.7744464323534,0.00016643269544119432,0.13276576701633097
0.16977823459366487,134.48104061760972,0.0003388376112269502,0.10481250729894179
0.21236512356616663,80.9245301283239,0.00040813767408569583,0.13764104889838816
0.26698960522654536,137.53176863515097,0.00019403315444256096,0.14933991182845374
0.19096184937581864,58.12821388314111,0.00043836208505733013,0.15148023861832655
0.2654647180947346,60.012137041781045,0.0001800890531758646,0.12830310717747007
0.2564645789473646,78.52680414360879,0.0005413695515145659,0.17271281424552618
0.19306108139957123,137.9003867932256,0.0002487091906479752,0.1777662188130344
0.24670230138873317,78.85671703080959,0.00030989521982537473,0.15426621661241807
0.23496759158545538,72.9710410145379,0.0004277317511991223,0.1642458243001429
0.24923635747718928,132.39132772858355,0.0003627627498696681,0.16509799563964137
