EGO,PSO,DE,GA,EGO_time,PSO_time,DE_time,GA_time
94.99594332972882,240.85830763426873,74.79599302026779,65.945268066843,0.13049578666687012,0.056980133056640625,0.1067190170288086,0.044750213623046875
73.81659483300373,190.67919151165614,73.89101941066374,47.44886395195894,0.13127493858337402,0.05724287033081055,0.10522317886352539,0.044577836990356445
97.02059404245782,278.13174219016673,67.31138097128758,64.60082674597086,0.13035798072814941,0.05693197250366211,0.10493016242980957,0.04450821876525879
62.21437468510186,180.4375728602855,91.02761645576086,81.70811108156167,0.13023805618286133,0.05707502365112305,0.1051020622253418,0.044676780700683594
105.24141262892573,244.72667831891732,72.05935137944883,81.13570847530153,0.1311647891998291,0.059815168380737305,0.10648870468139648,0.04452085494995117
76.03130018423138,182.1506360040962,69.5312250876685,63.36007802755836,0.13119983673095703,0.05717301368713379,0.10544371604919434,0.044387102127075195
87.09436099698078,199.19079366844818,66.37757666757736,58.237446608091204,0.13150691986083984,0.05734992027282715,0.10567378997802734,0.04432201385498047
80.18663333336215,263.5440930458155,92.1325149145818,62.04722767034832,0.13073110580444336,0.0572819709777832,0.10539507865905762,0.04445385932922363
108.32724050921038,222.55959474404506,85.59359040918875,86.03827864369396,0.13096904754638672,0.057096242904663086,0.10561490058898926,0.044471025466918945
81.16405634936223,235.97541044755434,84.07170112270535,69.45259887436663,0.13065123558044434,0.057437896728515625,0.1057291030883789,0.04440665245056152
71.70890202544629,229.71525254637191,80.46503782481057,74.85630273136832,0.13045215606689453,0.05729103088378906,0.10549402236938477,0.044454097747802734
70.59850423838847,162.49550237139422,83.66010416058194,62.57317708875172,0.13075685501098633,0.05713510513305664,0.10527992248535156,0.04433798789978027
90.29980883683174,262.5362676472775,85.71277085977428,83.56446140292815,0.13103199005126953,0.05733299255371094,0.10519790649414062,0.04441499710083008
140.76279159151346,216.08098511103606,82.37179525697175,70.6997230697176,0.13109612464904785,0.05719184875488281,0.10547184944152832,0.044870853424072266
98.64107403473957,221.7569778941982,78.06126952737677,83.57457246470321,0.1313490867614746,0.057100772857666016,0.10504007339477539,0.04443979263305664
101.4466797938004,155.0877064726945,89.74138793140128,61.565493590208206,0.13056087493896484,0.05745983123779297,0.1052851676940918,0.04443097114562988
88.04676375843263,250.92140534466287,89.3086336663707,50.800947108437214,0.13057899475097656,0.0572819709777832,0.10679411888122559,0.04460597038269043
85.88712784327282,289.8881840670738,72.57337785335449,69.67681643403378,0.13073515892028809,0.057231903076171875,0.10544800758361816,0.04444408416748047
72.82096396915875,232.7911959968572,72.01299207532054,77.42412387836916,0.13046479225158691,0.05715513229370117,0.10512995719909668,0.04440498352050781
89.8391203765627,219.21785856929915,88.92414367816312,60.10741383091809,0.13016295433044434,0.0573422908782959,0.10528373718261719,0.04433727264404297
